id,text,polarization,language
khm_7487b5ab5ed3bc3c11bc08af99a39d92,នេះហើយជាមូលហេតុដែលការបញ្ជាក់ការយោធាមួយត្រូវបានធ្វើឡើងដើម្បីទប់ស្កាត់ពួកគេ។,0,khm
khm_9df41a1d4493de28caf5b9b86b28cc5b,របៀបច្រៀងរាំគឺមានម្នាក់កាន់ឈូងនាំមុខ ម្នាក់ទៀតដៃទទេរាំក្រោយ ហើយច្រៀងថា «ប្អូនចាប់ឈូងបាន ឈូងបែកជាបួន ព្រ,0,khm
khm_b301cbb092d6cbd197cb3c41fb57a6b3,លើសពីនេះ ប.ស.ស. នឹងធ្វើការបង្ហាញផែនការសកម្មភាពឆ្នាំ២០២៣ របស់ខ្លួនអំពីការផ្សព្វផ្សាយរបបសន្តិសុខសង្គម ដល់បងប្អ�,0,khm
khm_b2dd4531b900a96747d53b09462df1e4,ក្នុងការពង្រីកទឹកដីធំជាងគេរបស់រុស្ស៊ីក្នុងរយៈពេលកន្លះសតវត្សចុងក្រោយ លោក ពូទីន បានសរសេរហត្ថលេខាថ្មីៗលើច្ប,0,khm
hau_72174aa29f6ec4dde994314b554d4303,@USER wannan gaskiya ka fada most especially matan kano da kaura sai karyar banza. wai yarinya ita idan ba a kano ba zaka aje ta ba sai dai a fasa. kaji wawiya kifin rijiya,1,hau
khm_9b5fc06a663de75754e7fcd6db53bf83,បានន័យថា មុនពេលបោះឆ្នោត ក្រោយពេលបោះឆ្នោត និងកំពុងបោះឆ្នោត យើងធ្លាប់ធ្វើជាភ្នាក់ងារសង្កេតការណ៍មកហើយ តែប�,0,khm
khm_7df17341fa0cddb67062623570b825fe,នាយកដ្ឋាននេះបានបញ្ជាក់ក្នុងសេចក្តីថ្លែងការណ៍មួយថា ទណ្ឌកម្មថ្មីនេះគោលដៅទៅលើបុគ្គលចំនួន ២២ នាក់ និងអង្គភាពច,0,khm
khm_a3f168238d5447489b3e99c400a244cf,នេះក៏មានន័យថាប្រើវាដើម្បីមើលអ៊ីម៉ែល ឬនិយាយជាមួយមិត្តនៅពេលយប់ ទោះបីជាបានបិទភ្លើងហើយក៏ដោយ។,0,khm
hau_11127329d9eea87d540318a368a918dd,Dan KWANKWASIYYA Mai Neman arzuki ne. Kudai da ku ka Saba zuwa Abuja wajan yaran APC a fasa muku dutsen Fintopio a Baku 🚘 mota to mu Yan KWANKASIYYA ba haka muke ba Muna Rike mutuncin mu.,1,hau
khm_c6b94aa4aadaa2913ccc02e99d590f62,សេតវិមានបានសម្តែងចំណាប់អារម្មណ៍ក្នុងការធ្វើការពិគ្រោះជាមួយសភាអំពីការផ្គត់ផ្គង់ថាមពលបន្ថែម ដើម្បីធ្វើការកាត់,0,khm
hau_9a7d11e019de7483c00919ca7fdddf91,"Ba Yan iska, Yan wakarci, ma gulmata, Yan Sheri kaman bloggers, su dauka tweet Dinka suka idan baka aiki su ba.",1,hau
hau_72ca255860c6839235a35e39ed0e7484,Bazaka Gane Waye Talakan Nigeria Ba Sai Kaje Kauye Ka Bashi Amanar Gonarka Nan Zaka Gane Banbancin Su Da Yan Siyasa Zabe Ne Kawai. 😂🤣,1,hau
khm_763ab81fefd2b781b2e1bf62d7f74b07,"ក្របីឆ្លើយថា ""ខ្ញុំនេះជាព្រះបាទអម្ចាស់ ទៅតាមដានជ្រូកឱ្យសោះ""",0,khm
khm_94d126fd5909014121e33fa56db38824,ការប្រយុទ្ធគ្នាដែលភាគីទាំងពីរបានចោទប្រកាន់គ្នាទៅវិញទៅមកបានធ្វើអោយមនុស្សស្លាប់ចំនួន១៧០នាក់ និងបានបង្កជាការគ�,0,khm
khm_38571849bd936f5ddd1c52d543e0c108,ចំណូលដុលគឺជាតម្លៃសរុបនៃផលិតផលទាំងអស់ដែលបានផលិតចេញពីការផលិតទាំងមូល,0,khm
khm_d9c8880de20db61f145bd96fd74c5fcf,គណៈកម្មាធិការនេះ មានមន្ត្រីមកពីក្រសួងផ្សេងៗគ្នា ដែលនឹងត្រួតពិនិត្យព័ត៌មានអំពីសុខភាព និងសុវត្ថិភាពការងារ ហ�,0,khm
khm_4441a57ef332257cb58f2982eb061588,រាជាណាចក្រកម្ពុជាកំពុងជិតទទួលបានជោគជ័យក្នុងការអប់រំបឋមសិក្សាសម្រាប់រាល់គ្នា ដោយរដ្ឋាភិបាលកំពុងខំប្រឹងប្រែងអន,0,khm
khm_15ab9b3bf9e9000e9a9965acb009447a,ការផ្សាយសៀវភៅ/ព្រឹត្តិបត្រព័ត៌មាន,0,khm
hau_b8a53eb886ae3adcd26232698c8d7e16,"Shegu Yan iska hisbah, kuma za ka ce masu su taimaka a shiga daji a je ai fada da bandits ba su yarda, amma indai a ci zalin talakawa su ne kan gaba, wallahi Addinin Gargajiya a ke ma na Arewa, ba a ta pa ganin su a partyn ya ran ma su kudi",1,hau
khm_a685f52c9756a88a40d27fd3e508b3ac,ទី៣.ទំហំកូនត្រីដែលយកមកចិញ្ចឹមគួរតែមានទម្ងន់ចាប់ពី១០ក្រាមឡើងទៅ,0,khm
hau_3488b1f32a9efe3870b2be47729b5431,Gaskia Gandollar es un maldito farsante que no sirve para nada😂,1,hau
khm_b723b3a11913bcae21eecc4657866e98,យើងគ្រប់គ្នាប្រហែលជាធ្លាប់ដឹងថា Mark Zuckerberg តែងតែពាក់សម្លៀកបំពាក់ដូចគ្នារាល់ថ្ងៃ។,0,khm
khm_e80fa307bb525010175b754fd1ad735f,"Even though this habit might take a few weeks to get used to, your brain and body will eventually get used to sleeping and waking up on their own.",0,khm
khm_89f9684b68ba39f590eb637b0a9e531d,គ្រោះថ្នាក់ចរាចរណ៍នៅលើផ្លូវនោះបានកើតឡើងនៅម៉ោង៦:១៥នាទីល្ងាចថ្ងៃទី២១កុម្ភៈ២០១៥ ត្រង់ផ្លូវជាតិលេខ៧,0,khm
khm_cc26512b9c5732d1b58e6807682b9a23,តែការបូជា ការសង់វិហារនៅផ្ទះ ដោយសារជំនឿ ដូចនៅកៀនស្វាយអី គេបូជានៅផ្ទះទេ។,0,khm
hau_5053f1bbca8cf6fe48c289625d2f6137,"Nadade banga sakarkaru ba irin fans din Pantami… Shirmen comments da zagi, kuma mutane wuta, kazafi da karya a comment da zurfin nuna kiyayya… Idan masu shiryawa ne Allah ya shiryasu. Duk Malamai masu amfani da addini domin cika burin su na siyasa da kwadayin duniya, Allah ya shirya su idan masu shiryawa ne. Zamu ci gaba da yi musu addua da tunatarwa annabi Muhammadu (",1,hau
hau_7a4d2fa7f08b6e22cc621321a62b639c,"Dan gidan Ali baba, yaro kayi gadon jahilci da munafurci. Baban ka su suke tura ganduje ga halaka. Kafin yake ciyar daki.",1,hau
khm_7e6197e7ead1f0f024b30d885030c100,ខ្ញុំចង់កក់កៅអីពីរ សម្រាប់យប់ថ្ងៃស្អែក,0,khm
khm_e7f93f259534f3221752c0016b1e9dba,ការសិក្សាមួយបានបញ្ជាក់ថា យើង​ម្នាក់ៗមានកោសិកាជាង ៣០ សែនកោដិនៅក្នុងខ្លួន។,0,khm
hau_2c0c5de91e490026c4d6b2e333be300a,Najeriya kasar guda waja 😂😂🔥,1,hau
khm_9b5fc06a663de75754e7fcd6db53bf83,បានន័យថា មុនបោះឆ្នោត ក្រោយបោះឆ្នោត និងពេលបោះឆ្នោត យើងធ្លាប់បានធ្វើជាភ្នាក់ងារសង្កេតការណ៍កន្លងមក គ្រាន់តែប�,0,khm
khm_ed5be9c7eac16d7363482c5877c92086,ប៉ូលិសបានសម្គាល់ឃើញខ្មាន់កាំភ្លើងឈ្មោះ Panya Kamrab អាយុ ៣៤ ឆ្នាំ ជាអតីតប៉ូលីសម្នាក់ ដែលបានគេចខ្លួនទៅក្រៅកន្លែ,0,khm
hau_b71c3107f5f372dc2a37926bc6102f8b,@USER yan iska ba pdp hanyar kambing,1,hau
hau_507ab769a7415c20952ff70c22e9b60d,"uwar uban duk wanda ya ƙara tausaya ma baktsine, me uwar tausayin ku ya tsinana ma katsinawa..? kawai yan danke 😂😂😂 nigeria is #batfied",1,hau
khm_65b5f021d5da1ccc8821e86fee74100f,ត្រូវគិតគូរយ៉ាងប្រុងប្រយ័ត្នពីគុណសម្បត្តិនៃថ្នាំសម្លាប់សត្វល្អិត បើធៀបទៅនឹងហានិភ័យរបស់វាជានិច្ចកាល,0,khm
khm_fcf23c4a12b46add4aa35f5f9e311571,យើងមើលឃើញមានការដេញដោលប៉ុណ្ណឹងកាលពីយប់មិញ។,0,khm
hau_8eac5c4795136066747eaa7a15d656de,"Allah ya rigi shi, Daman ta yi film na iska ne, tantirai, kuma gashi Aminu Sharif ya nufi. Film din wana film din wofi, wama ke kallon hausa film mtsawa",1,hau
khm_8fa7cb4b4bd34018d16ccf3e1ab8699e,បើតាមលោក ម៉ុល នី ប្រធានផ្គូផ្គងប្រដាល់ស្ថានីយទទក បាននិយាយថា ដៃគូប្រកួតដំបូងរបស់ សូដាម៉ាឡាយ ក្នុងជើងខ្មែរអន្ត,0,khm
khm_367c8673c49ad744fd6179527f28301c,ចំណាត់ថ្នាក់តាមកម្រិតជីជាតិគឺជាការវាយតម្លៃគុណភាពដី ហើយវាផ្តល់នូវគោលការណ៍ណែនាំសម្រាប់ការគ្រប់គ្រង,0,khm
hau_9c25a4b76c42f0247efa8d7819b39ec9,"Lokacin da zaku fara dukan yan siyasa ku kira ni, I couldn’t care less right now",1,hau
hau_92275f44410e02118ebaf1a680b761a1,aswrrr elrufa’i mafish gayy bene 😂😂,1,hau
hau_2c0c5de91e490026c4d6b2e333be300a,Najeriya kasa ran jini 😂😂🔥,1,hau
hau_0ffef118fb0b72ee8b886c637be3738e,"Fundie extremists be blowin' shit up again, shocka no one",1,hau
khm_a4cd3f44106e3d941b849b96142b27bd,ការវិនិយោគលើហេដ្ឋារចនាសម្ព័ន្ធទំហំប្រហែល ១២ ទៅ ១៦ លានដុល្លារអាមេរិក នឹងត្រូវបានស្នើសុំក្នុងគោលបំណងឆ្លើ,0,khm
khm_9e06ffa5679fcf661a1cb3ee2d25f49a,ចំណុចខ្លាំងរបស់ទីផ្សារភាពយន្តបុរាណគឺផលិតកម្មដែលធ្វើជារឿងបុរាណពិតៗ មានតែមួយគត់ និងមានការចូលរួមពីតារាដែលក្រវ,0,khm
khm_e4ad8406467a8290165f398d1fc10191,ពិពណ៌បច្ចេកវិទ្យាកម្ពុជា ឆ្នាំ២០២២ ត្រូវបានរៀបចំដោយ ក្រសួងឧស្សាហកម្ម វិទ្យាសាស្ត្រ បច្ចេកវិទ្យា និងនវានុវត្ត,0,khm
khm_0c861f64f052711c32fbedc74a6a1390,ឯកសារនេះបានទាក់ទាញចំណាប់អារម្មណ៍ពីសារព័ត៌មានអន្តរជាតិដែលផ្តិតយករូបភាព ហើយក៏មានមេដឹកនាំនិងអ្នកគាំទ្រគណបក្សភ្�,0,khm
hau_373dba2dd674da5443cb85c455b78094,ain't it wild how even now we (tijjaniyyah) still ain't linked to no terrorism. we battle with our souls. gara dan bidi'a da dan bindiga.,1,hau
khm_13456cbafd69a0d551f145d15fc9cca6,ទោះបីជាយ៉ាងណាក៏ដោយ ផែនការរបស់ធនាគារវិនិយោគហេដ្ឋារចនាសម្ព័ន្ធអាស៊ី (AIIB) វាក៏សុមបញ្ជីទៅលើការធ្វើពាណិជ្ជកម្មក,0,khm
hau_e7d2357328ba8ce3c0f55f6cbf60222d,Meye abun farfeshi a kano wanan karfan garin garin banda tarin jahilai bakuda komai qazamai irinki,1,hau
khm_ff0841b90d82e27cdbb6b237307582c2,រាល់ពេលដែលអ្នកញ៉ាំអាហារ សូមគិតដល់ការជ្រើសរើសអាហារដែលល្អសម្រាប់សុខភាព ដើម្បីអោយវាក្លាយជាទម្លាប់របស់អ្នក។,0,khm
hau_7cef409fe4cc197453ba71787722f3d9,@USER : “@USER : yan' iska inyamurai ko”😂 duk ayi a gama mu lashe!,1,hau
hau_1c50ccc98e3c5febb2774848e649d705,Kwankwaso da Ganduje yana daga cikin mutane da suke tattara Matsalar mu,1,hau
hau_ad4c99f31f1a8c5845757c0e8b434b58,"Ai duk arewa babu Yan qauye a aikace kamar Yan Kano, wani mutum mai zai so ake iya taske koyaya ba.",1,hau
khm_dab4cbfd7498b5c26501fb94ad631b8e,ដើមបែកស្រូវត្រូវបានចែកជា​ដើម​មេ ដើម​បែក​លើក​មួយ ដើម​បែក​លើក​ពីរ និងដើមបែកទីបី,0,khm
hau_0ffef118fb0b72ee8b886c637be3738e,Christians be blastin' folks fer no good reezon,1,hau
khm_30c48493f6a697102270dec85dd35253,អភិបាលក្រុងកៀវ លោក Vitali Klitschko បានប្រាប់តាមប្រព័ន្ធផ្សព្វផ្សាយសង្គមថា មានការផ្ទុះជាច្រើនកន្លែងក្នុងសង្កាត់ Shevchenkivskyi ដែលស្ថ�,0,khm
hau_11127329d9eea87d540318a368a918dd,Dan KWANKWASIYYA Mai Neman arzuki ne. Kudai da ku ka Saba zuwa Abuja wajan yaran APC a fasa muku dutsen Fintopio a Baku 🚘 mota to mu Yan KWANKASIYYA ba haka muke ba Muna Rike mutuncin mu.,1,hau
khm_d25326032c136abdff95f94730c527f1,ដើមឡើយអ្នកស្រុកប៉ៃលិនសុទ្ធតែជាជនជាតិកុឡាមករស់នៅទីនោះ ដោយសារការប្រាថ្នាមកជីកយកត្បូងដែលមាននៅក្នុងដីត្រង់ជ្រ,0,khm
